,id,images,nonPresenterAuthors,subjects,title,year,IndividualAuthor,ArtistOrder
947,satakunnanmuseo.6B49C9B9-53E1-4E61-A0B3-85C19B4191D8,"['/Cover/Show?source=Solr&id=satakunnanmuseo.6B49C9B9-53E1-4E61-A0B3-85C19B4191D8&index=0&size=large', '/Cover/Show?source=Solr&id=satakunnanmuseo.6B49C9B9-53E1-4E61-A0B3-85C19B4191D8&index=1&size=large']","[{'name': 'W. Rosenlew & Co Ab', 'role': 'valmistaja'}, {'name': 'Sarpaneva, Timo', 'role': 'suunnittelija'}]","[['emali'], ['valurauta'], ['vuoat'], ['ruoanvalmistusastiat'], ['käyttöaika 1961-1966, käyttöaika Kaksi puolipallon muotoista osaa, joista toinen asettuu kanneksi päälle. Moelmpien puoliskojen ulkoreunaa kiertää Saturnuksen renkaiden tapaan metallirengas vaakatasossa. Pohja ja päällys tehty tasaisiksi. Ulkoa musta, sisältä valkoinen.']]",vuoka ja kansi; Sarpaneva-vuoka,,Timo Sarpaneva,29
948,satakunnanmuseo.6BAC6695-3A65-4785-A4DF-BA1D44B341B6,['/Cover/Show?source=Solr&id=satakunnanmuseo.6BAC6695-3A65-4785-A4DF-BA1D44B341B6&index=0&size=large'],"[{'name': 'W. Rosenlew & Co Ab', 'role': 'valmistaja'}, {'name': 'Sarpaneva, Timo', 'role': 'suunnittelija'}]","[['emali'], ['valurauta'], ['ruoanvalmistusastiat'], ['vuoat'], ['teollisuustuotteet'], ['konepajateollisuus'], ['käyttöaika 1961-1968, käyttöaika Kaksi puolipallon muotoista osaa, joista toinen asettuu kanneksi päälle. Molempien puoliskojen ulkoreunassa korvamainen leventymä molemmilla sivuilla. Pohja hiottu,  päällys tehty tasaiseksi. Ulkoa punainen, sisältä valkoinen.']]",vuoka ja kansi; Sarpaneva-vuoka,,Timo Sarpaneva,29
949,satakunnanmuseo.7636D265-F336-4D48-8390-71F532BFF4A9,"['/Cover/Show?source=Solr&id=satakunnanmuseo.7636D265-F336-4D48-8390-71F532BFF4A9&index=0&size=large', '/Cover/Show?source=Solr&id=satakunnanmuseo.7636D265-F336-4D48-8390-71F532BFF4A9&index=1&size=large']","[{'name': 'W. Rosenlew & Co Ab', 'role': 'valmistaja'}, {'name': 'Sarpaneva, Timo', 'role': 'suunnittelija'}]","[['vuoat'], ['ruoanvalmistusastiat'], ['konepajateollisuus'], ['teollisuustuotteet'], ['emali'], ['valurauta'], ['käyttöaika 1961-1966, käyttöaika Kaksi puolipallon muotoista osaa, joista toinen asettuu kanneksi päälle. Molempien puoliskojen ulkoreunaa kiertää Saturnuksen renkaiden tapaan metallirengas vaakatasossa. Pohja ja päällys tehty tasaisiksi. Ulkoa punainen, sisältä valkoinen.']]",vuoka ja kansi; Sarpaneva-vuoka,,Timo Sarpaneva,29
950,satakunnanmuseo.7D88DA14-8B99-4659-B896-D29FBB37007F,"['/Cover/Show?source=Solr&id=satakunnanmuseo.7D88DA14-8B99-4659-B896-D29FBB37007F&index=0&size=large', '/Cover/Show?source=Solr&id=satakunnanmuseo.7D88DA14-8B99-4659-B896-D29FBB37007F&index=1&size=large']","[{'name': 'W. Rosenlew & Co Ab', 'role': 'valmistaja'}, {'name': 'Sarpaneva, Timo', 'role': 'suunnittelija'}]","[['valurauta'], ['vuoat'], ['ruoanvalmistusastiat'], ['käyttöaika 1961-1966, käyttöaika Päistä kaareva, pitkän mallinen, päädyissä valetut kahvat. Kansi kupera, keskellä pyöreä painauma, jonka yli kulkee siltamaisesti kahva. Musta. Kannen sisäpuoli valkoemaloitu. Emali puuttuu vuoan sisäpuolelta.']]",vuoka ja kansi; pitkävuoka,,Timo Sarpaneva,29
951,satakunnanmuseo.7DF57464-1050-464E-B0D0-E7B53027C894,['/Cover/Show?source=Solr&id=satakunnanmuseo.7DF57464-1050-464E-B0D0-E7B53027C894&index=0&size=large'],"[{'name': 'W. Rosenlew & Co Ab', 'role': 'valmistaja'}, {'name': 'Sarpaneva, Timo', 'role': 'suunnittelija'}]","[['valurauta'], ['emali'], ['vuoat'], ['ruoanvalmistusastiat'], ['käyttöaika 1961-1966, käyttöaika Kaksi puolipallon muotoista osaa, joista toinen asettuu kanneksi päälle. Molempien puoliskojen ulkoreunaa kiertää Saturnuksen renkaiden tapaan metallirengas vaakatasossa. Pohja ja päällys tehty tasaisiksi. Ulkoa punainen, sisältä valkoinen.']]",vuoka ja kansi; Sarpaneva-vuoka,,Timo Sarpaneva,29
952,satakunnanmuseo.88A103E4-B521-4169-BED4-F82381146FBC,"['/Cover/Show?source=Solr&id=satakunnanmuseo.88A103E4-B521-4169-BED4-F82381146FBC&index=0&size=large', '/Cover/Show?source=Solr&id=satakunnanmuseo.88A103E4-B521-4169-BED4-F82381146FBC&index=1&size=large']","[{'name': 'W. Rosenlew & Co Ab', 'role': 'valmistaja'}, {'name': 'Sarpaneva, Timo', 'role': 'suunnittelija'}]","[['valurauta'], ['emali'], ['vuoat'], ['ruoanvalmistusastiat'], ['käyttöaika 1961-1966, käyttöaika Kaksi puolipallon muotoista osaa, joista toinen asettuu kanneksi päälle. Molempien puoliskojen ulkoreunaa kiertää Saturnuksen renkaiden tapaan metallirengas vaakatasossa. Pohja ja päällys tehty tasaisiksi. Ulkoa vihreä, sisältä valkoinen.']]",vuoka ja kansi; Sarpaneva-vuoka,,Timo Sarpaneva,29
953,satakunnanmuseo.D305BC40-CA3F-4EE3-ABC7-DDB7DF043596,"['/Cover/Show?source=Solr&id=satakunnanmuseo.D305BC40-CA3F-4EE3-ABC7-DDB7DF043596&index=0&size=large', '/Cover/Show?source=Solr&id=satakunnanmuseo.D305BC40-CA3F-4EE3-ABC7-DDB7DF043596&index=1&size=large']","[{'name': 'W. Rosenlew & Co Ab', 'role': 'valmistaja'}, {'name': 'Sarpaneva, Timo', 'role': 'suunnittelija'}]","[['emali'], ['valurauta'], ['tiikki'], ['ruoanvalmistusastiat'], ['teollisuustuotteet'], ['konepajateollisuus'], ['padat'], ['käyttöaika 1961-1966, käyttöaika Sisältä valkoinen ja ulkoa punainen pata ja kansi, puinen ripa ruskea. Pata pyöreä, ylöspäin levenevä. Molemmilla sivuilla nousevat reunasta kahvat, joihin ripa voidaan kiinnittää. Kansi tasainen, sen keskellä ""kuoppa"", jonka yli kulkee siltana kahva.']]","pata, kansi ja nostoripa; S-pata",,Timo Sarpaneva,29
954,satakunnanmuseo.D8694F0C-0E3E-43C5-88D9-1F071784399F,"['/Cover/Show?source=Solr&id=satakunnanmuseo.D8694F0C-0E3E-43C5-88D9-1F071784399F&index=0&size=large', '/Cover/Show?source=Solr&id=satakunnanmuseo.D8694F0C-0E3E-43C5-88D9-1F071784399F&index=1&size=large']","[{'name': 'W. Rosenlew & Co Ab', 'role': 'valmistaja'}, {'name': 'Sarpaneva, Timo', 'role': 'suunnittelija'}]","[['valurauta'], ['emali'], ['ruoanvalmistusastiat'], ['vuoat']]",vuoka  kansineen; lintuvuoka,,Timo Sarpaneva,29
955,heinolanmuseo.hkm-86132,['/Cover/Show?source=Solr&id=heinolanmuseo.hkm-86132&index=0&size=large'],"[{'name': 'Still Nanny', 'role': 'Suunnittelija'}, {'name': 'Riihimäen Lasi Oy', 'role': 'Valmistaja'}]","[['Karahvit'], ['Juoma-astiat'], ['Lasityöt']]",karahvi; SV-sarja,1950.0,Nanny Still,31
956,heinolanmuseo.hkm-86133,['/Cover/Show?source=Solr&id=heinolanmuseo.hkm-86133&index=0&size=large'],"[{'name': 'Still Nanny', 'role': 'Suunnittelija'}, {'name': 'Riihimäen Lasi Oy', 'role': 'Valmistaja'}]","[['likööri'], ['Juomalasit'], ['Juoma-astiat'], ['Lasityöt']]",liköörilasi; SV-sarja,1950.0,Nanny Still,31
958,heinolanmuseo.hkm-87256,['/Cover/Show?source=Solr&id=heinolanmuseo.hkm-87256&index=0&size=large'],"[{'name': 'Still Nanny', 'role': 'Suunnittelija'}, {'name': 'Riihimäen lasitehdas', 'role': 'Valmistaja'}]","[['Astiat'], ['Juomalasit'], ['Juoma-astiat']]",juomalasi; Flindari,1960.0,Nanny Still,31
959,heinolanmuseo.hkm-87257,['/Cover/Show?source=Solr&id=heinolanmuseo.hkm-87257&index=0&size=large'],"[{'name': 'Still Nanny', 'role': 'Suunnittelija'}, {'name': 'Riihimäen lasitehdas', 'role': 'Valmistaja'}]","[['tarjoiluastiat'], ['Lasi'], ['Karahvit'], ['Astiat']]",karahvi; Flindari,1960.0,Nanny Still,31
960,hkm.AB220ADE-6FF5-401E-9422-5D1D5FBC67DD,['/Cover/Show?source=Solr&id=hkm.AB220ADE-6FF5-401E-9422-5D1D5FBC67DD&index=0&size=large'],"[{'name': 'Still, Nanny', 'role': 'muotoilija', 'id': 'https://isni.org/isni/0000000453151611'}, {'name': 'Oy Peltiteos Ab', 'role': 'valmistaja'}]","[['nautintoaineet'], ['juomat'], ['kahvi'], ['taloustarvikkeet'], ['astiat'], ['juomanvalmistusvälineet'], ['kaatimet']]",kahvipannu; OPA malli 2002-21,1960.0,Nanny Still,31
961,hkm.C8B66EC6-38B7-4BDB-A691-BB3123D1F520,['/Cover/Show?source=Solr&id=hkm.C8B66EC6-38B7-4BDB-A691-BB3123D1F520&index=0&size=large'],"[{'name': 'Still, Nanny', 'role': 'muotoilija', 'id': 'https://isni.org/isni/0000000453151611'}, {'name': 'Riihimäen lasi Oy', 'role': 'valmistaja'}]","[['valaisimet'], ['kynttilät'], ['kynttilänjalat'], ['sisustus']]",kynttilänjalka,1960.0,Nanny Still,31
962,hkm.D7427967-3B17-4890-81C3-D10B84D255EE,['/Cover/Show?source=Solr&id=hkm.D7427967-3B17-4890-81C3-D10B84D255EE&index=0&size=large'],"[{'name': 'Still, Nanny', 'role': 'muotoilija', 'id': 'https://isni.org/isni/0000000453151611'}, {'name': 'Riihimäen lasi Oy', 'role': 'valmistaja'}]","[['valaisimet'], ['kynttilät'], ['kynttilänjalat'], ['sisustus']]",kynttilänjalka,1960.0,Nanny Still,31
963,tmk.161050523256400,"['/Cover/Show?source=Solr&id=tmk.161050523256400&index=0&size=large', '/Cover/Show?source=Solr&id=tmk.161050523256400&index=1&size=large']","[{'name': 'OPA Oy Peltiteos Ab', 'role': 'valmistaja'}, {'name': 'Nanny Still', 'role': 'suunnittelija'}]","[['keittoastiat'], ['pannut']]",kahvipannu,1960.0,Nanny Still,31
964,satakunnanmuseo.DA1DE1CC-4F81-48E6-9C65-0034FA3C62B0,['/Cover/Show?source=Solr&id=satakunnanmuseo.DA1DE1CC-4F81-48E6-9C65-0034FA3C62B0&index=0&size=large'],"[{'name': 'Still, Nanny', 'role': 'suunnittelija'}, {'name': 'Noormarkun Käsityöt', 'role': 'valmistaja'}]","[['sisävalaistus'], ['valaistus'], ['valo'], ['uskomukset'], ['joulu'], ['kynttilänjalat']]",Kynttilänjalka,1961.0,Nanny Still,31
965,heinolanmuseo.hkm-100561,['/Cover/Show?source=Solr&id=heinolanmuseo.hkm-100561&index=0&size=large'],"[{'name': 'Still Nanny', 'role': 'Suunnittelija'}, {'name': 'Riihimäen Lasi Oy', 'role': 'Valmistaja'}]","[['lasityöt'], ['karahvit'], ['pullot'], ['1963']]",karahvi; Flindari,1963.0,Nanny Still,31
966,hkm.C56C4734-133F-459B-994A-BC7FF142A3AB,['/Cover/Show?source=Solr&id=hkm.C56C4734-133F-459B-994A-BC7FF142A3AB&index=0&size=large'],"[{'name': 'Still, Nanny', 'role': 'muotoilija', 'id': 'https://isni.org/isni/0000000453151611'}, {'name': 'Riihimäen lasi Oy', 'role': 'valmistaja'}]",[['juoma-astiat']],lasi; shamppanjalasi,1965.0,Nanny Still,31
967,heinolanmuseo.hkm-96436,['/Cover/Show?source=Solr&id=heinolanmuseo.hkm-96436&index=0&size=large'],"[{'name': 'Still Nanny', 'role': 'Suunnittelija'}, {'name': 'Riihimäen Lasi Oy', 'role': 'Valmistaja'}]","[['juoma-astiat'], ['Juomalasit'], ['1966']]",juomalasi; Grappo,1966.0,Nanny Still,31
968,hkm.559499F6-2B70-4433-B8B7-5FBC33DE11B7,['/Cover/Show?source=Solr&id=hkm.559499F6-2B70-4433-B8B7-5FBC33DE11B7&index=0&size=large'],"[{'name': 'Still, Nanny', 'role': 'muotoilija', 'id': 'https://isni.org/isni/0000000453151611'}, {'name': 'Riihimäen lasi Oy', 'role': 'valmistaja'}]","[['muotoilu'], ['taideteollisuus'], ['keräily'], ['koriste-esineet'], ['sisustus']]",maljakko; lasivaasi; Lucullus,1967.0,Nanny Still,31
969,ksm.158470039262400,['/Cover/Show?source=Solr&id=ksm.158470039262400&index=0&size=large'],"[{'name': 'Nanny Still', 'role': 'suunnittelija'}, {'name': 'Riihimäen Lasi Oy', 'role': 'valmistaja'}]","[['lasiesineet'], ['lasiastiat'], ['koriste-esineet'], ['maljakot'], ['Tamara Aladin'], ['Kehrä-vaasi'], ['design'], ['1968-1980 käyttöaika']]",Riihimäen lasi Grapponia- koristepullo; pullo; lasipullo; koristepullo,1968.0,Nanny Still,31
970,hkm.8C9A2B17-4F38-43E1-92AE-CBA3727C9D3B,['/Cover/Show?source=Solr&id=hkm.8C9A2B17-4F38-43E1-92AE-CBA3727C9D3B&index=0&size=large'],"[{'name': 'Still, Nanny', 'role': 'muotoilija', 'id': 'https://isni.org/isni/0000000453151611'}, {'name': 'Oy Peltiteos Ab', 'role': 'valmistaja'}]","[['nautintoaineet'], ['juomat'], ['kahvi'], ['taloustarvikkeet'], ['astiat'], ['juomanvalmistusvälineet'], ['kaatimet'], ['mallit'], ['prototyypit']]",kahvipannu; OPA malli 18-8,1970.0,Nanny Still,31
971,hkm.9D7962A4-7359-4503-A21E-218EECA75B07,['/Cover/Show?source=Solr&id=hkm.9D7962A4-7359-4503-A21E-218EECA75B07&index=0&size=large'],"[{'name': 'Still, Nanny', 'role': 'muotoilija', 'id': 'https://isni.org/isni/0000000453151611'}, {'name': 'Riihimäen lasi Oy', 'role': 'valmistaja'}]","[['valaisimet'], ['kynttilät'], ['kynttilänjalat'], ['sisustus'], ['käyttöaika 1970 -']]",kynttilänjalka,1970.0,Nanny Still,31
972,museovirasto.BA5D23813D4931A432CEC9779D596BA4,"['/Cover/Show?source=Solr&id=museovirasto.BA5D23813D4931A432CEC9779D596BA4&index=0&size=large', '/Cover/Show?source=Solr&id=museovirasto.BA5D23813D4931A432CEC9779D596BA4&index=1&size=large', '/Cover/Show?source=Solr&id=museovirasto.BA5D23813D4931A432CEC9779D596BA4&index=2&size=large']","[{'name': 'Riihimäen Lasi', 'role': 'valmistaja'}, {'name': 'Still, Nanny', 'role': 'suunnittelija'}]",[],tuhkakuppi,1970.0,Nanny Still,31
973,satakunnanmuseo.265F927C-4517-40D1-B011-8BBB20BDA729,['/Cover/Show?source=Solr&id=satakunnanmuseo.265F927C-4517-40D1-B011-8BBB20BDA729&index=0&size=large'],"[{'name': 'Still, Nanny', 'role': 'suunnittelija'}, {'name': 'Noormarkun Käsityöt', 'role': 'valmistaja'}]","[['kynttilänjalat'], ['sisävalaistus'], ['valaistus'], ['valo']]",kynttelikkö; puukynttelikkö,1970.0,Nanny Still,31
974,ksm.158470062625200,['/Cover/Show?source=Solr&id=ksm.158470062625200&index=0&size=large'],"[{'name': 'Riihimäen Lasi Oy', 'role': 'valmistaja'}, {'name': 'Nanny Still'}]","[['maljakot'], ['lasimaljakot'], ['sisusuts'], ['koriste-esineet'], ['muotoilu'], ['1971-1990 käyttöaika']]",Riihimäen lasi Tiimalasi 1444 -maljakko; maljakko; lasimaljakko; kukkamaljakko,1971.0,Nanny Still,31
975,ksm.158470184178000,['/Cover/Show?source=Solr&id=ksm.158470184178000&index=0&size=large'],"[{'name': 'Riihimäen Lasi Oy', 'role': 'valmistaja'}, {'name': 'Nanny Still', 'role': 'suunnittelija'}]","[['sisustus'], ['taidelasi'], ['maljakot'], ['Riihimäen lasi'], ['Nanny Still'], ['muotoilu'], ['1971-2010 käyttöaika']]",Riihimäen lasi Tiimalasi 1442-lasimaljakko; maljakko; lasimaljakko,1971.0,Nanny Still,31
976,hkm.AC422CBC-F5B3-4867-BEBC-7B3F115AE4FC,['/Cover/Show?source=Solr&id=hkm.AC422CBC-F5B3-4867-BEBC-7B3F115AE4FC&index=0&size=large'],"[{'name': 'Still, Nanny', 'role': 'muotoilija', 'id': 'https://isni.org/isni/0000000453151611'}, {'name': 'Riihimäen lasi Oy', 'role': 'valmistaja'}]","[['kattaus'], ['astiat']]",alusta; Tupru -sarja,1977.0,Nanny Still,31
977,ksm.165476102802700,['/Cover/Show?source=Solr&id=ksm.165476102802700&index=0&size=large'],"[{'name': 'Riihimäen Lasi Oy', 'role': 'valmistaja'}, {'name': 'Nanny Still', 'role': 'suunnittelija'}]","[['juomalasit'], ['astiat'], ['lasituotteet'], ['1980-2013']]",Kehrä-lasit; juomalasi; jalkalasi,1980.0,Nanny Still,31
978,riihimaenmuseo.rhm-104222,"['/Cover/Show?source=Solr&id=riihimaenmuseo.rhm-104222&index=0&size=large', '/Cover/Show?source=Solr&id=riihimaenmuseo.rhm-104222&index=1&size=large', '/Cover/Show?source=Solr&id=riihimaenmuseo.rhm-104222&index=2&size=large']","[{'name': 'Nanny Still', 'role': 'Suunnittelija'}, {'name': 'Havi', 'role': 'Valmistaja'}]","[['koristeet'], ['kynttilät'], ['valaistus']]",Kynttilä; Koristekynttilä; Kynttiläpakkaus,,Nanny Still,31
979,museovirasto.26e8ba82-bbc1-45a7-b0b3-c9504a53c8e8,['/Cover/Show?source=Solr&id=museovirasto.26e8ba82-bbc1-45a7-b0b3-c9504a53c8e8&index=0&size=large'],"[{'name': 'Telecom Finland Oy', 'role': 'valmistuttaja'}, {'name': 'Veistola, Jukka', 'role': 'alkuperäisen kuvan tekijä'}]","[['puhelukortit'], ['maksukortit'], ['yleisöpuhelimet'], ['teleoperaattorit']]",puhelukortit; Tele-puhelukortti; Tele NONSTOP,1992.0,Jukka Veistola,33
980,museovirasto.2b7af2cd-175f-4077-9bd0-13b3d23d33c3,['/Cover/Show?source=Solr&id=museovirasto.2b7af2cd-175f-4077-9bd0-13b3d23d33c3&index=0&size=large'],"[{'name': 'Telecom Finland Oy', 'role': 'valmistuttaja'}, {'name': 'Veistola, Jukka', 'role': 'alkuperäisen kuvan tekijä'}]","[['puhelukortit'], ['maksukortit'], ['yleisöpuhelimet'], ['teleoperaattorit']]",puhelukortit; Tele-puhelukortti; Tele NONSTOP,1992.0,Jukka Veistola,33
981,museovirasto.3655c3bc-1c07-4f6c-bd98-ebc69087660b,['/Cover/Show?source=Solr&id=museovirasto.3655c3bc-1c07-4f6c-bd98-ebc69087660b&index=0&size=large'],"[{'name': 'Telecom Finland Oy', 'role': 'valmistuttaja'}, {'name': 'Veistola, Jukka', 'role': 'alkuperäisen kuvan tekijä'}]","[['puhelukortit'], ['maksukortit'], ['yleisöpuhelimet'], ['teleoperaattorit']]",puhelukortit; Tele-puhelukortti; Tele NONSTOP,1992.0,Jukka Veistola,33
982,museovirasto.36b932c1-98c2-4b57-af20-e30349191304,['/Cover/Show?source=Solr&id=museovirasto.36b932c1-98c2-4b57-af20-e30349191304&index=0&size=large'],"[{'name': 'Telecom Finland Oy', 'role': 'valmistuttaja'}, {'name': 'Veistola, Jukka', 'role': 'alkuperäisen kuvan tekijä'}]","[['puhelukortit'], ['maksukortit'], ['yleisöpuhelimet'], ['teleoperaattorit']]",puhelukortit; Tele-puhelukortti; Tele NONSTOP,1992.0,Jukka Veistola,33
983,museovirasto.4538a547-aa78-430b-a3fc-e8326b6e9d59,"['/Cover/Show?source=Solr&id=museovirasto.4538a547-aa78-430b-a3fc-e8326b6e9d59&index=0&size=large', '/Cover/Show?source=Solr&id=museovirasto.4538a547-aa78-430b-a3fc-e8326b6e9d59&index=1&size=large']","[{'name': 'Telecom Finland Oy', 'role': 'valmistuttaja'}, {'name': 'Veistola, Jukka', 'role': 'alkuperäisen kuvan tekijä'}]","[['puhelukortit'], ['maksukortit'], ['yleisöpuhelimet'], ['teleoperaattorit']]",puhelukortit; Tele-puhelukortti; Tele NONSTOP,1992.0,Jukka Veistola,33
984,museovirasto.4806c8ba-b463-4589-811c-3772be10371c,['/Cover/Show?source=Solr&id=museovirasto.4806c8ba-b463-4589-811c-3772be10371c&index=0&size=large'],"[{'name': 'Telecom Finland Oy', 'role': 'valmistuttaja'}, {'name': 'Veistola, Jukka', 'role': 'alkuperäisen kuvan tekijä'}]","[['puhelukortit'], ['maksukortit'], ['yleisöpuhelimet'], ['teleoperaattorit']]",puhelukortit; Tele-puhelukortti; Tele NONSTOP,1992.0,Jukka Veistola,33
985,museovirasto.4a598e51-e791-48b6-a20f-0aed2d53ed67,['/Cover/Show?source=Solr&id=museovirasto.4a598e51-e791-48b6-a20f-0aed2d53ed67&index=0&size=large'],"[{'name': 'Telecom Finland Oy', 'role': 'valmistuttaja'}, {'name': 'Veistola, Jukka', 'role': 'alkuperäisen kuvan tekijä'}]","[['puhelukortit'], ['maksukortit'], ['yleisöpuhelimet'], ['teleoperaattorit']]",puhelukortit; Tele-puhelukortti; Tele NONSTOP,1992.0,Jukka Veistola,33
986,museovirasto.6335474d-d962-4e44-a2ee-9e305b4a4d0c,['/Cover/Show?source=Solr&id=museovirasto.6335474d-d962-4e44-a2ee-9e305b4a4d0c&index=0&size=large'],"[{'name': 'Telecom Finland Oy', 'role': 'valmistuttaja'}, {'name': 'Veistola, Jukka', 'role': 'alkuperäisen kuvan tekijä'}]","[['puhelukortit'], ['maksukortit'], ['yleisöpuhelimet'], ['teleoperaattorit']]",puhelukortit; Tele-puhelukortti; Tele NONSTOP,1992.0,Jukka Veistola,33
987,museovirasto.70a4090c-e0b8-4480-a048-a77050e22df6,['/Cover/Show?source=Solr&id=museovirasto.70a4090c-e0b8-4480-a048-a77050e22df6&index=0&size=large'],"[{'name': 'Telecom Finland Oy', 'role': 'valmistuttaja'}, {'name': 'Veistola, Jukka', 'role': 'alkuperäisen kuvan tekijä'}]","[['puhelukortit'], ['maksukortit'], ['yleisöpuhelimet'], ['teleoperaattorit']]",puhelukortit; Tele-puhelukortti; Tele NONSTOP,1992.0,Jukka Veistola,33
988,museovirasto.91f212a1-4a90-4011-8629-ea290899885d,"['/Cover/Show?source=Solr&id=museovirasto.91f212a1-4a90-4011-8629-ea290899885d&index=0&size=large', '/Cover/Show?source=Solr&id=museovirasto.91f212a1-4a90-4011-8629-ea290899885d&index=1&size=large']","[{'name': 'Telecom Finland Oy', 'role': 'valmistuttaja'}, {'name': 'Veistola, Jukka', 'role': 'alkuperäisen kuvan tekijä'}]","[['puhelukortit'], ['maksukortit'], ['yleisöpuhelimet'], ['teleoperaattorit']]",puhelukortit; Tele-puhelukortti; Tele NONSTOP,1992.0,Jukka Veistola,33
989,museovirasto.949cef44-9562-402a-a3b3-a8e2718b5eff,['/Cover/Show?source=Solr&id=museovirasto.949cef44-9562-402a-a3b3-a8e2718b5eff&index=0&size=large'],"[{'name': 'Telecom Finland Oy', 'role': 'valmistuttaja'}, {'name': 'Veistola, Jukka', 'role': 'alkuperäisen kuvan tekijä'}]","[['puhelukortit'], ['maksukortit'], ['yleisöpuhelimet'], ['teleoperaattorit']]",puhelukortit; Tele-puhelukortti; Tele NONSTOP,1992.0,Jukka Veistola,33
990,museovirasto.ada3a472-bc36-4b76-a6ea-b96fbdf49814,['/Cover/Show?source=Solr&id=museovirasto.ada3a472-bc36-4b76-a6ea-b96fbdf49814&index=0&size=large'],"[{'name': 'Telecom Finland Oy', 'role': 'valmistuttaja'}, {'name': 'Veistola, Jukka', 'role': 'alkuperäisen kuvan tekijä'}]","[['puhelukortit'], ['maksukortit'], ['yleisöpuhelimet'], ['teleoperaattorit']]",puhelukortit; Tele-puhelukortti; Tele NONSTOP,1992.0,Jukka Veistola,33
991,museovirasto.b329cca2-153b-4c35-90e8-c19e354e6937,['/Cover/Show?source=Solr&id=museovirasto.b329cca2-153b-4c35-90e8-c19e354e6937&index=0&size=large'],"[{'name': 'Telecom Finland Oy', 'role': 'valmistuttaja'}, {'name': 'Veistola, Jukka', 'role': 'alkuperäisen kuvan tekijä'}]","[['puhelukortit'], ['maksukortit'], ['yleisöpuhelimet'], ['teleoperaattorit']]",puhelukortit; Tele-puhelukortti; Tele NONSTOP,1992.0,Jukka Veistola,33
992,museovirasto.d96994b0-4a8c-4fc7-acd2-537ea5335fad,['/Cover/Show?source=Solr&id=museovirasto.d96994b0-4a8c-4fc7-acd2-537ea5335fad&index=0&size=large'],"[{'name': 'Telecom Finland Oy', 'role': 'valmistuttaja'}, {'name': 'Veistola, Jukka', 'role': 'alkuperäisen kuvan tekijä'}]","[['puhelukortit'], ['maksukortit'], ['yleisöpuhelimet'], ['teleoperaattorit']]",puhelukortit; Tele-puhelukortti; Tele NONSTOP,1992.0,Jukka Veistola,33
993,museovirasto.f65dc287-2c5e-4a4f-b1fb-929b045b6926,"['/Cover/Show?source=Solr&id=museovirasto.f65dc287-2c5e-4a4f-b1fb-929b045b6926&index=0&size=large', '/Cover/Show?source=Solr&id=museovirasto.f65dc287-2c5e-4a4f-b1fb-929b045b6926&index=1&size=large']","[{'name': 'Telecom Finland Oy', 'role': 'valmistuttaja'}, {'name': 'Veistola, Jukka', 'role': 'alkuperäisen kuvan tekijä'}]","[['puhelukortit'], ['maksukortit'], ['yleisöpuhelimet'], ['teleoperaattorit']]",puhelukortit; Tele-puhelukortti; Tele NONSTOP,1992.0,Jukka Veistola,33
994,museovirasto.f6f60a62-8647-439b-b551-5eb8304f98b4,['/Cover/Show?source=Solr&id=museovirasto.f6f60a62-8647-439b-b551-5eb8304f98b4&index=0&size=large'],"[{'name': 'Telecom Finland Oy', 'role': 'valmistuttaja'}, {'name': 'Veistola, Jukka', 'role': 'alkuperäisen kuvan tekijä'}]","[['puhelukortit'], ['maksukortit'], ['yleisöpuhelimet'], ['teleoperaattorit']]",puhelukortit; Tele-puhelukortti; Tele NONSTOP,1992.0,Jukka Veistola,33
995,museovirasto.f92a4c3e-3659-4ff3-b1ee-355ed09648f2,['/Cover/Show?source=Solr&id=museovirasto.f92a4c3e-3659-4ff3-b1ee-355ed09648f2&index=0&size=large'],"[{'name': 'Telecom Finland Oy', 'role': 'valmistuttaja'}, {'name': 'Veistola, Jukka', 'role': 'alkuperäisen kuvan tekijä'}]","[['puhelukortit'], ['maksukortit'], ['yleisöpuhelimet'], ['teleoperaattorit']]",puhelukortit; Tele-puhelukortti; Tele NONSTOP,1992.0,Jukka Veistola,33
996,lahdenmuseo.lkm-27710,"['/Cover/Show?source=Solr&id=lahdenmuseo.lkm-27710&index=0&size=large', '/Cover/Show?source=Solr&id=lahdenmuseo.lkm-27710&index=1&size=large']","[{'name': 'Veistola Jukka', 'role': 'Suunnittelija'}]","[['puhelinpalvelut'], ['puhelukortit']]",Puhelukortti; Tele Nonstop 100,1993.0,Jukka Veistola,33
997,tmk.161032142500400,"['/Cover/Show?source=Solr&id=tmk.161032142500400&index=0&size=large', '/Cover/Show?source=Solr&id=tmk.161032142500400&index=1&size=large']","[{'name': 'Juhani Pallasmaa', 'role': 'suunnittelija'}, {'name': 'Jukka Veistola', 'role': 'suunnittelija'}]","[['kolikot'], ['rahat']]",100 markkaa (Suomen tasavalta); juhlaraha Jean Sibelius ja säveltaide; kolikko,1999.0,Jukka Veistola,33
998,tmk.161032143338000,"['/Cover/Show?source=Solr&id=tmk.161032143338000&index=0&size=large', '/Cover/Show?source=Solr&id=tmk.161032143338000&index=1&size=large']","[{'name': 'Jukka Veistola', 'role': 'suunnittelija'}, {'name': 'Juhani Pallasmaa', 'role': 'suunnittelija'}]","[['kolikot'], ['rahat']]",100 markkaa (Suomen tasavalta); juhlaraha Jean Sibelius ja säveltaide; kolikko,1999.0,Jukka Veistola,33
